Date,Area_Num,Area,Temperature,Humidity,Pressure,Wind,Rainfall,Cloud,Snowfall,Discomfort
2017-07-31 5:00,108,Seoul,25.9,0.78,997.3,1.6,0,9,0,76.12498
2017-07-31 6:00,108,Seoul,26,0.78,997.4,1.3,0,10,0,76.2832
2017-07-31 7:00,108,Seoul,26,0.78,998.3,2.9,0,10,0,76.2832
2017-07-31 8:00,108,Seoul,25.7,0.83,998.8,0.9,0,10,0,76.36569
2017-07-31 9:00,108,Seoul,25.5,0.84,999,0.7,0.5,10,0,76.1488
2017-07-31 10:00,108,Seoul,25.1,0.91,998.9,1.7,1.5,10,0,76.23059
2017-07-31 11:00,108,Seoul,25.3,0.89,999.4,0.7,0.5,10,0,76.35783
2017-07-31 12:00,108,Seoul,25.6,0.89,999.2,0.1,1,10,0,76.86516
2017-07-31 13:00,108,Seoul,26.1,0.86,998.7,2.7,0,10,0,77.36454
2017-07-31 14:00,108,Seoul,26.1,0.83,998.9,3.2,0,10,0,77.01837
2017-07-31 15:00,108,Seoul,26.2,0.8,999.2,2.4,0,10,0,76.8324
2017-07-31 16:00,108,Seoul,26.3,0.82,999.3,1.6,0,10,0,77.22734
2017-07-31 17:00,108,Seoul,25.9,0.84,999.2,1.1,0,10,0,76.80544
2017-07-31 18:00,108,Seoul,26.1,0.82,999,1.4,0,10,0,76.90298
2017-07-31 19:00,108,Seoul,26,0.83,998.6,2.2,0,0,0,76.8552
2017-07-31 20:00,108,Seoul,25.5,0.81,998.5,1.8,0,0,0,75.82045
2017-07-31 21:00,108,Seoul,25.2,0.83,999.5,0.9,0,9,0,75.54984
2017-07-31 22:00,108,Seoul,25,0.82,1000.6,0.1,0,0,0,75.119
2017-07-31 23:00,108,Seoul,25.1,0.8,1000.3,1,0,0,0,75.0702
2017-08-01 0:00,108,Seoul,24.8,0.86,999.9,1.3,0,9,0,75.20472
2017-08-01 1:00,108,Seoul,24.7,0.85,999.7,2,0,0,0,74.93705
2017-08-01 2:00,108,Seoul,24.8,0.84,1000.8,0.5,0.5,10,0,74.99968
2017-08-01 3:00,108,Seoul,24.6,0.9,1000.8,0.9,1,10,0,75.2746
2017-08-01 4:00,108,Seoul,24.4,0.92,1000.4,1,0.5,10,0,75.13152
2017-08-01 5:00,108,Seoul,24.2,0.93,1000.3,1,0,10,0,74.88394
2017-08-01 6:00,108,Seoul,24.2,0.92,1000.8,1.8,0,10,0,74.78736
2017-08-01 7:00,108,Seoul,24.2,0.91,1001,1.9,0,9,0,74.69078
2017-08-01 8:00,108,Seoul,24.7,0.85,1001.3,1.6,0,9,0,74.93705
2017-08-01 9:00,108,Seoul,26.1,0.78,1001.1,3,0,9,0,76.44142
2017-08-01 10:00,108,Seoul,27.8,0.69,1001.2,1.8,0,9,0,77.94118
2017-08-01 11:00,108,Seoul,28.8,0.68,1000.6,2,0,8,0,79.29216
2017-08-01 12:00,108,Seoul,30.6,0.6,1000.3,1.6,0,7,0,80.6824
2017-08-01 13:00,108,Seoul,31.6,0.57,999.8,1,0,7,0,81.57688
2017-08-01 14:00,108,Seoul,32,0.56,999.6,1.9,0,6,0,81.9528
2017-08-01 15:00,108,Seoul,32.4,0.58,999.2,2.6,0,6,0,82.85408
2017-08-01 16:00,108,Seoul,32.2,0.59,999,1.7,0,7,0,82.75302
2017-08-01 17:00,108,Seoul,32.8,0.55,998.9,1.4,0,7,0,82.8626
2017-08-01 18:00,108,Seoul,32.6,0.59,998.5,1.7,0,4,0,83.31066
2017-08-01 19:00,108,Seoul,32.2,0.61,998.7,1.2,0,0,0,83.10458
2017-08-01 20:00,108,Seoul,30.9,0.68,999,1.4,0,0,0,82.40688
2017-08-01 21:00,108,Seoul,29.7,0.71,999.8,2.2,0,4,0,81.08013
2017-08-01 22:00,108,Seoul,28.9,0.72,1000.3,2.3,0,0,0,80.01292
2017-08-01 23:00,108,Seoul,28.6,0.75,1000.1,0.6,0,0,0,79.9765
2017-08-02 0:00,108,Seoul,28.4,0.76,1000,0.4,0,6,0,79.80416
2017-08-02 1:00,108,Seoul,28.1,0.81,999.6,1.4,0,0,0,80.01139
2017-08-02 2:00,108,Seoul,27.7,0.82,999.1,0.3,0,0,0,79.49786
2017-08-02 3:00,108,Seoul,27.3,0.84,998.6,0.6,0,3,0,79.10368
2017-08-02 4:00,108,Seoul,27,0.83,998.2,0.3,0,2,0,78.4869
2017-08-02 5:00,108,Seoul,26.8,0.85,998.5,1.8,0,3,0,78.4052
2017-08-02 6:00,108,Seoul,26.6,0.85,998.7,1.2,0,4,0,78.0749
2017-08-02 7:00,108,Seoul,26.9,0.82,998.9,1.6,0,2,0,78.20042
2017-08-02 8:00,108,Seoul,28.1,0.77,999,1.1,0,8,0,79.47063
2017-08-02 9:00,108,Seoul,29.2,0.73,998.9,1.5,0,6,0,80.61584
2017-08-02 10:00,108,Seoul,30.8,0.65,998.5,1.9,0,7,0,81.7728
2017-08-02 11:00,108,Seoul,31,0.67,998.4,0.7,0,9,0,82.3913
2017-08-02 12:00,108,Seoul,31.6,0.64,998.2,1.6,0,9,0,82.76576
2017-08-02 13:00,108,Seoul,32.6,0.58,997.7,1.1,0,9,0,83.13092
2017-08-02 14:00,108,Seoul,32.5,0.59,997.3,1.1,0,9,0,83.17125
2017-08-02 15:00,108,Seoul,32.6,0.63,996.9,2.4,0,9,0,84.02962
2017-08-02 16:00,108,Seoul,32.6,0.64,996.3,2,0,8,0,84.20936
2017-08-02 17:00,108,Seoul,32.9,0.63,996,1.7,0,8,0,84.45973
2017-08-02 18:00,108,Seoul,32.8,0.6,995.5,1.6,0,7,0,83.7712
2017-08-02 19:00,108,Seoul,32.3,0.64,995.7,1.2,0,0,0,83.77628
2017-08-02 20:00,108,Seoul,31.5,0.67,995.9,0.6,0,0,0,83.12795
2017-08-02 21:00,108,Seoul,30.7,0.69,996.1,1.2,0,3,0,82.27117
2017-08-02 22:00,108,Seoul,30.3,0.71,996.4,0.8,0,0,0,81.98787
2017-08-02 23:00,108,Seoul,29.7,0.75,996.4,1.9,0,0,0,81.68425
2017-08-03 0:00,108,Seoul,29.2,0.77,996.1,1.3,0,0,0,81.20016
2017-08-03 1:00,108,Seoul,28.8,0.79,995.9,0.9,0,0,0,80.85548
2017-08-03 2:00,108,Seoul,28.2,0.83,995.5,0.9,0,0,0,80.44494
2017-08-03 3:00,108,Seoul,28.2,0.79,995.4,1.9,0,7,0,79.90022
2017-08-03 4:00,108,Seoul,28.2,0.81,995.3,0.4,0,8,0,80.17258
2017-08-03 5:00,108,Seoul,27.7,0.79,995.2,2.8,0,7,0,79.10417
2017-08-03 6:00,108,Seoul,27.3,0.77,995.7,2.2,0,8,0,78.21279
2017-08-03 7:00,108,Seoul,27.4,0.76,996,2.8,0,9,0,78.24176
2017-08-03 8:00,108,Seoul,27.4,0.76,996.3,2.7,0,9,0,78.24176
2017-08-03 9:00,108,Seoul,28.5,0.71,996.2,2,0,8,0,79.26465
2017-08-03 10:00,108,Seoul,30.3,0.64,996.1,1.9,0,4,0,80.88908
2017-08-03 11:00,108,Seoul,31.7,0.56,995.9,2.2,0,5,0,81.54348
2017-08-03 12:00,108,Seoul,33,0.5,995.4,2.7,0,7,0,82.215
2017-08-03 13:00,108,Seoul,32.8,0.47,995,2.9,0,8,0,81.40884
2017-08-03 14:00,108,Seoul,32.9,0.41,994.7,2.9,0,8,0,80.44011
2017-08-03 15:00,108,Seoul,33.7,0.42,994.2,2.6,0,8,0,81.60346
2017-08-03 16:00,108,Seoul,32.8,0.47,994,4.3,0,8,0,81.40884
2017-08-03 17:00,108,Seoul,32.8,0.44,993.6,3,0,6,0,80.86368
2017-08-03 18:00,108,Seoul,32.4,0.48,993.7,3.5,0,2,0,81.07648
2017-08-03 19:00,108,Seoul,31.3,0.51,994.1,2.6,0,0,0,80.16337
2017-08-03 20:00,108,Seoul,30.3,0.54,994.5,2.8,0,0,0,79.31938
2017-08-03 21:00,108,Seoul,29.7,0.57,995.3,2.1,0,4,0,78.96571
2017-08-03 22:00,108,Seoul,29.2,0.58,995.5,2.2,0,0,0,78.42464
2017-08-03 23:00,108,Seoul,28.8,0.59,995.8,1.8,0,0,0,78.01308
2017-08-04 0:00,108,Seoul,28.4,0.61,995.8,2.4,0,1,0,77.73176
2017-08-04 1:00,108,Seoul,28,0.63,995.8,0.5,0,0,0,77.4346
2017-08-04 2:00,108,Seoul,27.5,0.65,995.7,1.4,0,0,0,76.97625
2017-08-04 3:00,108,Seoul,26.9,0.67,995.8,2.2,0,1,0,76.35077
2017-08-04 4:00,108,Seoul,26.5,0.69,995.6,2.8,0,0,0,76.00015
2017-08-04 5:00,108,Seoul,26.2,0.69,995.6,2.4,0,2,0,75.55222
2017-08-04 6:00,108,Seoul,25.9,0.7,996.1,1.7,0,5,0,75.2177
2017-08-04 7:00,108,Seoul,26.3,0.68,996.4,2.1,0,6,0,75.58416
2017-08-04 8:00,108,Seoul,27.9,0.62,996.8,1.3,0,3,0,77.15802
2017-08-04 9:00,108,Seoul,29.4,0.62,996.8,1.2,0,4,0,79.29372
2017-08-04 10:00,108,Seoul,31,0.57,996.6,2.4,0,6,0,80.7523
2017-08-04 11:00,108,Seoul,32.1,0.57,996.6,1.1,0,7,0,82.26403
2017-08-04 12:00,108,Seoul,32.3,0.56,996.4,1.6,0,8,0,82.36212
2017-08-04 13:00,108,Seoul,33,0.48,996.1,2,0,8,0,81.8476
2017-08-04 14:00,108,Seoul,34.3,0.49,995.6,2.9,0,7,0,83.71493
2017-08-04 15:00,108,Seoul,34.5,0.43,994.7,1.8,0,8,0,82.78265
2017-08-04 16:00,108,Seoul,34.6,0.46,994,2.2,0,7,0,83.50484
2017-08-04 17:00,108,Seoul,35,0.44,994.1,1.6,0,7,0,83.604
2017-08-04 18:00,108,Seoul,34.3,0.5,994.2,2.8,0,8,0,83.9115
2017-08-04 19:00,108,Seoul,31.4,0.64,994.8,4.1,0,0,0,82.47704
2017-08-04 20:00,108,Seoul,30.4,0.69,994.7,2.5,0,0,0,81.82324
2017-08-04 21:00,108,Seoul,30.1,0.64,995,1,0,8,0,80.60036
2017-08-04 22:00,108,Seoul,29.8,0.67,995.2,1.4,0,0,0,80.62334
2017-08-04 23:00,108,Seoul,29.5,0.68,994.8,1.1,0,0,0,80.3304
2017-08-05 0:00,108,Seoul,29.2,0.69,994.8,2.1,0,8,0,80.03152
2017-08-05 1:00,108,Seoul,28.9,0.71,995.1,1.6,0,0,0,79.86981
2017-08-05 2:00,108,Seoul,28.7,0.71,995,1.8,0,0,0,79.56723
2017-08-05 3:00,108,Seoul,28.3,0.71,994.7,2,0,3,0,78.96207
2017-08-05 4:00,108,Seoul,28.2,0.73,994.6,0.7,0,7,0,79.08314
2017-08-05 5:00,108,Seoul,27.9,0.74,994.5,1.7,0,4,0,78.75654
2017-08-05 6:00,108,Seoul,27.6,0.72,994.7,1.6,0,3,0,78.03328
2017-08-05 7:00,108,Seoul,28.2,0.68,994.6,1.8,0,6,0,78.40224
2017-08-05 8:00,108,Seoul,30,0.63,994.8,2.7,0,4,0,80.302
2017-08-05 9:00,108,Seoul,31.6,0.59,994.7,1.6,0,3,0,81.91656
2017-08-05 10:00,108,Seoul,31.9,0.61,994.8,1.4,0,7,0,82.68041
2017-08-05 11:00,108,Seoul,33.2,0.6,994.7,1.3,0,7,0,84.3328
2017-08-05 12:00,108,Seoul,33.8,0.57,994.5,1.6,0,8,0,84.60034
2017-08-05 13:00,108,Seoul,34.5,0.53,993.7,0.7,0,9,0,84.76815
2017-08-05 14:00,108,Seoul,34.2,0.58,993.4,3.1,0,8,0,85.34564
2017-08-05 15:00,108,Seoul,33.6,0.56,993.2,4.1,0,6,0,84.13584
2017-08-05 16:00,108,Seoul,34.5,0.55,992.5,3.1,0,4,0,85.16525
2017-08-05 17:00,108,Seoul,34.4,0.57,991.9,3,0,4,0,85.42492
2017-08-05 18:00,108,Seoul,34.1,0.57,991.2,2.4,0,8,0,85.01263
2017-08-05 19:00,108,Seoul,33.3,0.6,990.7,1.4,0,0,0,84.4732
2017-08-05 20:00,108,Seoul,32.3,0.61,991,1.4,0,0,0,83.24597
2017-08-05 21:00,108,Seoul,31.6,0.66,992,1.4,0,1,0,83.10544
2017-08-05 22:00,108,Seoul,31.2,0.65,992.4,0.4,0,0,0,82.3542
2017-08-05 23:00,108,Seoul,30.8,0.66,992.8,0.2,0,0,0,81.93472
2017-08-06 0:00,108,Seoul,30.2,0.66,992.5,1.7,0,1,0,81.05668
2017-08-06 1:00,108,Seoul,29.9,0.69,992.1,2,0,0,0,81.07669
2017-08-06 2:00,108,Seoul,29.6,0.7,991.8,2.2,0,0,0,80.7788
2017-08-06 3:00,108,Seoul,29.2,0.73,991.8,2.2,0,4,0,80.61584
2017-08-06 4:00,108,Seoul,29,0.74,991.4,2,0,4,0,80.4534
2017-08-06 5:00,108,Seoul,28.9,0.73,991.2,1.5,0,8,0,80.15603
2017-08-06 6:00,108,Seoul,28.7,0.74,991.7,2.4,0,7,0,79.99062
2017-08-06 7:00,108,Seoul,28.8,0.73,992,2.3,0,8,0,80.00276
2017-08-06 8:00,108,Seoul,29.1,0.71,992.2,1.8,0,9,0,80.17239
2017-08-06 9:00,108,Seoul,30,0.68,991.9,1.8,0,9,0,81.072
2017-08-06 10:00,108,Seoul,30.6,0.67,992.1,1.7,0,10,0,81.80198
2017-08-06 11:00,108,Seoul,28.2,0.88,992.4,1.1,5,10,0,81.12584
2017-08-06 12:00,108,Seoul,28.5,0.81,992.1,0.7,0,10,0,80.65615
2017-08-06 13:00,108,Seoul,29.6,0.72,991.1,1.5,0,9,0,81.07888
2017-08-06 14:00,108,Seoul,30.4,0.69,990.4,1.1,0,8,0,81.82324
2017-08-06 15:00,108,Seoul,32.1,0.6,989.6,1.5,0,6,0,82.7884
2017-08-06 16:00,108,Seoul,33.5,0.54,989.2,0.8,0,3,0,83.6221
2017-08-06 17:00,108,Seoul,33.3,0.6,989,2.4,0,7,0,84.4732
2017-08-06 18:00,108,Seoul,32.2,0.62,988.8,2.8,0,8,0,83.28036
2017-08-06 19:00,108,Seoul,31.3,0.7,989.1,2.5,0,0,0,83.3339
2017-08-06 20:00,108,Seoul,30.1,0.75,989.4,2.5,0,0,0,82.30525
2017-08-06 21:00,108,Seoul,29.4,0.77,990.3,2,0,9,0,81.51462
2017-08-06 22:00,108,Seoul,29,0.76,990.3,1.2,0,0,0,80.7416
2017-08-06 23:00,108,Seoul,28.6,0.78,990.4,0.8,0,0,0,80.39692
2017-08-07 0:00,108,Seoul,28.2,0.8,990.6,2.3,0,2,0,80.0364
2017-08-07 1:00,108,Seoul,27.7,0.82,990.1,1.5,0,0,0,79.49786
2017-08-07 2:00,108,Seoul,27.3,0.85,989.7,1.5,0,0,0,79.23095
2017-08-07 3:00,108,Seoul,26.9,0.87,989.8,1.7,0,0,0,78.81697
2017-08-07 4:00,108,Seoul,26.6,0.89,989.8,0.9,0,2,0,78.55626
2017-08-07 5:00,108,Seoul,26.5,0.89,989.8,1.7,0,8,0,78.38715
2017-08-07 6:00,108,Seoul,26.6,0.86,989.6,1.6,0,9,0,78.19524
2017-08-07 7:00,108,Seoul,26.7,0.84,989.6,1.7,0,9,0,78.11872
2017-08-07 8:00,108,Seoul,27.5,0.75,990.2,2.2,0,8,0,78.26875
2017-08-07 9:00,108,Seoul,28.5,0.73,990.5,2.8,0,8,0,79.54295
2017-08-07 10:00,108,Seoul,29.3,0.66,990.5,2.5,0,7,0,79.73962
2017-08-07 11:00,108,Seoul,30.4,0.62,990.3,2.8,0,5,0,80.71752
2017-08-07 12:00,108,Seoul,32.1,0.5,989.9,2.3,0,3,0,81.0405
2017-08-07 13:00,108,Seoul,33,0.52,989.4,3.1,0,2,0,82.5824
2017-08-07 14:00,108,Seoul,33.5,0.45,988.8,3.1,0,1,0,81.92425
2017-08-07 15:00,108,Seoul,34,0.53,988.4,4.3,0,3,0,84.1008
2017-08-07 16:00,108,Seoul,34,0.41,988.2,3.6,0,1,0,81.7776
2017-08-07 17:00,108,Seoul,32.5,0.51,988.6,3.5,0,1,0,81.74125
2017-08-07 18:00,108,Seoul,31.3,0.51,988.8,3.3,0,1,0,80.16337
2017-08-07 19:00,108,Seoul,29.1,0.58,989.4,4.5,0,0,0,78.28622
2017-08-07 20:00,108,Seoul,27.9,0.69,989.8,3,0,0,0,78.09049
2017-08-07 21:00,108,Seoul,27.4,0.72,990.2,1.5,0,2,0,77.72872
2017-08-07 22:00,108,Seoul,27.1,0.7,990.4,2.2,0,0,0,77.0213
2017-08-07 23:00,108,Seoul,26.8,0.73,990.4,1.4,0,0,0,76.93736
2017-08-08 0:00,108,Seoul,26.6,0.73,990.7,1.5,0,0,0,76.63082
2017-08-08 1:00,108,Seoul,26.6,0.72,990.8,2.4,0,0,0,76.51048
2017-08-08 2:00,108,Seoul,26.5,0.73,990.2,3.2,0,0,0,76.47755
2017-08-08 3:00,108,Seoul,26.2,0.79,989.8,1.2,0,8,0,76.71602
2017-08-08 4:00,108,Seoul,26,0.81,989.9,2,0,9,0,76.6264
2017-08-08 5:00,108,Seoul,25.9,0.82,990.4,1.6,0,9,0,76.57862
2017-08-08 6:00,108,Seoul,25.6,0.83,990.5,1.3,0,8,0,76.20252
2017-08-08 7:00,108,Seoul,25.9,0.8,990.5,0.8,0,8,0,76.3518
2017-08-08 8:00,108,Seoul,26.6,0.75,990.6,1.3,0,7,0,76.8715
2017-08-08 9:00,108,Seoul,27.8,0.71,990.6,1.2,0,8,0,78.20562
2017-08-08 10:00,108,Seoul,28.7,0.66,990.5,0.6,0,9,0,78.86158
2017-08-08 11:00,108,Seoul,29.6,0.57,990,0.3,0,9,0,78.82828
2017-08-08 12:00,108,Seoul,30.4,0.59,989.8,1.4,0,9,0,80.24364
2017-08-08 13:00,108,Seoul,30.5,0.58,989.5,2.8,0,9,0,80.2241
2017-08-08 14:00,108,Seoul,30.2,0.62,989.5,3.5,0,9,0,80.43276
2017-08-08 15:00,108,Seoul,29.9,0.64,989.6,4.2,0,9,0,80.31164
2017-08-08 16:00,108,Seoul,30,0.5,989.2,3.8,0,9,0,78.3
2017-08-08 17:00,108,Seoul,30.2,0.51,989.3,2.4,0,8,0,78.71698
2017-08-08 18:00,108,Seoul,30.8,0.45,989,2.8,0,6,0,78.5344
2017-08-08 19:00,108,Seoul,29.5,0.53,989,2.2,0,0,0,78.09465
2017-08-08 20:00,108,Seoul,28.6,0.65,989.2,1.7,0,0,0,78.5751
2017-08-08 21:00,108,Seoul,28,0.67,989.4,1.3,0,8,0,77.9714
2017-08-08 22:00,108,Seoul,27.6,0.67,989.7,1.3,0,0,0,77.38208
2017-08-08 23:00,108,Seoul,27.4,0.69,990,1.5,0,0,0,77.34394
2017-08-09 0:00,108,Seoul,27.1,0.69,989.8,1.1,0,8,0,76.89601
2017-08-09 1:00,108,Seoul,26.8,0.7,989.4,0.9,0,0,0,76.5704
2017-08-09 2:00,108,Seoul,26.5,0.69,988.6,1.8,0,0,0,76.00015
2017-08-09 3:00,108,Seoul,26.2,0.69,988.6,1.3,0,10,0,75.55222
2017-08-09 4:00,108,Seoul,26,0.75,988.3,1,0.1,10,0,75.94
2017-08-09 5:00,108,Seoul,25.7,0.74,988,1.6,0,10,0,75.36282
2017-08-09 6:00,108,Seoul,25.4,0.77,987.8,2.6,0,10,0,75.22542
2017-08-09 7:00,108,Seoul,25.5,0.76,987.9,2.5,0,9,0,75.2732
2017-08-09 8:00,108,Seoul,25.9,0.72,988.3,2.8,0,9,0,75.44452
2017-08-09 9:00,108,Seoul,27,0.68,988.2,1.8,0,9,0,76.6224
2017-08-09 10:00,108,Seoul,27.8,0.66,988.1,3.1,0,9,0,77.54452
2017-08-09 11:00,108,Seoul,28.7,0.58,987.9,2,0,9,0,77.73254
2017-08-09 12:00,108,Seoul,28.8,0.53,988,2.4,0,8,0,77.16036
2017-08-09 13:00,108,Seoul,29.6,0.5,987.8,2.4,0,8,0,77.778
2017-08-09 14:00,108,Seoul,30.8,0.49,987.7,1.7,0,8,0,79.18208
2017-08-09 15:00,108,Seoul,31,0.52,987.4,2.6,0,8,0,79.9328
2017-08-09 16:00,108,Seoul,31.9,0.45,986.7,3.2,0,3,0,79.91545
2017-08-09 17:00,108,Seoul,31.2,0.48,986.9,3.2,0,8,0,79.53424
2017-08-09 18:00,108,Seoul,30.2,0.56,986.9,1.9,0,9,0,79.49688
2017-08-09 19:00,108,Seoul,29.2,0.61,987.2,2.9,0,0,0,78.86288
2017-08-09 20:00,108,Seoul,28.3,0.62,987.8,3.9,0,0,0,77.72754
2017-08-09 21:00,108,Seoul,27.9,0.64,988.8,3.3,0,9,0,77.42444
2017-08-09 22:00,108,Seoul,27,0.78,989.4,3.2,0.4,10,0,77.8654
2017-08-09 23:00,108,Seoul,26.1,0.78,989.3,3,0,10,0,76.44142
2017-08-10 0:00,108,Seoul,24.6,0.92,989.3,2.7,2,10,0,75.47568
2017-08-10 1:00,108,Seoul,24.3,0.93,989.2,2.1,1,10,0,75.05701
2017-08-10 2:00,108,Seoul,24.2,0.93,989,1.7,1,10,0,74.88394
2017-08-10 3:00,108,Seoul,24.2,0.93,989.2,1.8,0.5,10,0,74.88394
2017-08-10 4:00,108,Seoul,24.2,0.91,989.1,1.7,0,10,0,74.69078
2017-08-10 5:00,108,Seoul,24,0.92,989.2,2,0,10,0,74.4432
2017-08-10 6:00,108,Seoul,23.9,0.93,989.6,1.8,0.5,10,0,74.36473
2017-08-10 7:00,108,Seoul,24.1,0.93,990,1.4,0.5,10,0,74.71087
2017-08-10 8:00,108,Seoul,24.1,0.92,990.5,0.7,0,10,0,74.61528
2017-08-10 9:00,108,Seoul,24.7,0.92,990.8,1.2,1,10,0,75.64776
2017-08-10 10:00,108,Seoul,24.9,0.9,991,2.4,0,10,0,75.7849
2017-08-10 11:00,108,Seoul,25.4,0.87,991,3.4,0,10,0,76.31002
2017-08-10 12:00,108,Seoul,25.7,0.83,991,2.9,0,10,0,76.36569
2017-08-10 13:00,108,Seoul,25.8,0.86,991,2,0,10,0,76.86612
2017-08-10 14:00,108,Seoul,25.6,0.9,991,1.9,0,10,0,76.9756
2017-08-10 15:00,108,Seoul,26,0.89,990.8,2.5,0.5,10,0,77.5416
2017-08-10 16:00,108,Seoul,25.9,0.89,990.8,2.9,0,10,0,77.37249
2017-08-10 17:00,108,Seoul,26,0.86,991,2.5,0,10,0,77.1984
2017-08-10 18:00,108,Seoul,25.4,0.9,991.2,1,0,10,0,76.6354
2017-08-10 19:00,108,Seoul,25.2,0.91,991.4,2.3,0,10,0,76.40168
2017-08-10 20:00,108,Seoul,24.9,0.89,991.9,2.4,0.5,10,0,75.68139
2017-08-10 21:00,108,Seoul,24.6,0.89,992.4,1.6,0,10,0,75.17406
2017-08-10 22:00,108,Seoul,24.3,0.89,992.8,2,0,10,0,74.66673
2017-08-10 23:00,108,Seoul,24.2,0.89,993,2.8,0,10,0,74.49762
2017-08-11 0:00,108,Seoul,24.2,0.9,993.2,2,0,9,0,74.5942
2017-08-11 1:00,108,Seoul,24.1,0.88,993.4,2.4,0,0,0,74.23292
2017-08-11 2:00,108,Seoul,24,0.87,993.5,2.1,0,0,0,73.9702
2017-08-11 3:00,108,Seoul,23.9,0.86,994,2.2,0,9,0,73.70946
2017-08-11 4:00,108,Seoul,23.9,0.85,994.3,1.9,0,9,0,73.61585
2017-08-11 5:00,108,Seoul,23.9,0.84,994.7,1.6,0,9,0,73.52224
2017-08-11 6:00,108,Seoul,23.9,0.84,995,2.5,0,7,0,73.52224
2017-08-11 7:00,108,Seoul,24.1,0.83,995.7,2.9,0.5,8,0,73.75497
2017-08-11 8:00,108,Seoul,24.8,0.79,995.9,3.7,0,4,0,74.48708
2017-08-11 9:00,108,Seoul,26.7,0.73,996.4,2.1,0,7,0,76.78409
2017-08-11 10:00,108,Seoul,27.5,0.68,996.9,3.3,0,9,0,77.364
2017-08-11 11:00,108,Seoul,28.2,0.66,996.7,2.5,0,8,0,78.12988
2017-08-11 12:00,108,Seoul,29.5,0.65,996.5,1.8,0,7,0,79.88325
2017-08-11 13:00,108,Seoul,29.7,0.6,996.2,2.2,0,7,0,79.4188
2017-08-11 14:00,108,Seoul,30.1,0.58,996.1,2.7,0,7,0,79.67042
2017-08-11 15:00,108,Seoul,31.1,0.53,995.8,3.2,0,6,0,80.23017
2017-08-11 16:00,108,Seoul,32.2,0.47,995.6,2.2,0,7,0,80.64366
2017-08-11 17:00,108,Seoul,31.3,0.51,995.9,2.3,0,8,0,80.16337
2017-08-11 18:00,108,Seoul,29.3,0.68,996.2,2.9,0,8,0,80.03376
2017-08-11 19:00,108,Seoul,28.5,0.68,996.8,2.2,0,0,0,78.8472
2017-08-11 20:00,108,Seoul,27,0.78,997.4,2.8,0,8,0,77.8654
2017-08-11 21:00,108,Seoul,26.5,0.8,997.9,1.4,0,3,0,77.313
2017-08-11 22:00,108,Seoul,25.7,0.78,998.3,2.4,0,0,0,75.80854
2017-08-11 23:00,108,Seoul,25.3,0.74,998.4,3,0,0,0,74.74578
2017-08-12 0:00,108,Seoul,24.9,0.71,999.1,2.8,0,0,0,73.81821
2017-08-12 1:00,108,Seoul,24.7,0.67,999.1,2.5,0,0,0,73.10951
2017-08-12 2:00,108,Seoul,24.3,0.69,999.8,2.3,0,0,0,72.71533
2017-08-12 3:00,108,Seoul,24,0.71,1000.4,2.1,0,9,0,72.4566
2017-08-12 4:00,108,Seoul,23.8,0.68,1000.3,2.6,0,1,0,71.87616
2017-08-12 5:00,108,Seoul,23.5,0.71,1000.6,2.3,0,1,0,71.70015
2017-08-12 6:00,108,Seoul,23.2,0.71,1001.1,2.1,0,1,0,71.24628
2017-08-12 7:00,108,Seoul,23.4,0.72,1001.3,2.2,0,2,0,71.63752
2017-08-12 8:00,108,Seoul,25.4,0.63,1001.6,2.7,0,2,0,73.70698
2017-08-12 9:00,108,Seoul,27.2,0.6,1001.4,2.7,0,2,0,75.9088
2017-08-12 10:00,108,Seoul,28.5,0.54,1001.5,2.6,0,3,0,76.8991
2017-08-12 11:00,108,Seoul,30.1,0.52,1001,2.1,0,5,0,78.74048
2017-08-12 12:00,108,Seoul,30.7,0.53,1000.4,1.3,0,7,0,79.69629
2017-08-12 13:00,108,Seoul,31.3,0.48,1000.2,2.4,0,7,0,79.66276
2017-08-12 14:00,108,Seoul,32.2,0.47,1000,2.1,0,8,0,80.64366
2017-08-12 15:00,108,Seoul,31.3,0.5,1000.2,2,0,8,0,79.9965
2017-08-12 16:00,108,Seoul,30.8,0.49,999.9,1.3,0,9,0,79.18208
2017-08-12 17:00,108,Seoul,31.1,0.52,999.8,1.7,0,7,0,80.06528
2017-08-12 18:00,108,Seoul,31.4,0.48,999.6,0.9,0,6,0,79.79128
2017-08-12 19:00,108,Seoul,30.6,0.54,1000.1,1.5,0,0,0,79.72276
2017-08-12 20:00,108,Seoul,29,0.58,1000.2,1.5,0,0,0,78.1478
2017-08-12 21:00,108,Seoul,28.2,0.6,1000.5,0.9,0,5,0,77.3128
2017-08-12 22:00,108,Seoul,27.5,0.65,1000.8,2.5,0,0,0,76.97625
2017-08-12 23:00,108,Seoul,26.9,0.69,1000.9,2.6,0,0,0,76.59739
2017-08-13 0:00,108,Seoul,26.3,0.69,1000.8,2.5,0,7,0,75.70153
2017-08-13 1:00,108,Seoul,26,0.69,1000.8,2.3,0,0,0,75.2536
2017-08-13 2:00,108,Seoul,25.7,0.69,1000.6,1.8,0,0,0,74.80567
2017-08-13 3:00,108,Seoul,25.3,0.69,1000.3,3.3,0,6,0,74.20843
2017-08-13 4:00,108,Seoul,24.8,0.72,1000.7,2.1,0,8,0,73.76944
2017-08-13 5:00,108,Seoul,24.6,0.7,1000.9,1.8,0,9,0,73.2638
